304,LEASED,12.0709,,,,,,,,0,,,,,,0,,,,,0,
305,LEASED,,,,,,,11.9856,,11.9856,,,,,,0,,,,,0,
306,LEASED,,,,,,,10.8825,0.9786,11.8611,,,,,,0,,,,,0,
307,LEASED,,,,,,,5.832,2.17,8.002,,,,,,0,,,,,0,
308,LEASED,,,,,,,0.4116,1.91,2.3216,,,301E,9.74,,9.74,,,,,0,
309,LEASED,,,,,,,7.0223,0.3237,7.346,,,301E,4.2133,0.3237,4.537,,,,,0,
310,LEASED,12.0878,,,,,,,,0,,,,,,0,,,,,0,
311,LEASED,11.8807,,,,,,,,0,,,,,,0,,,,,0,
312,LEASED,,,,,,,12.33,,12.33,,,,,,0,,,,,0,
313,LEASED,,,,,,,11.0315,1.1382,12.1697,,,,,,0,,,,,0,
314,LEASED,,,,,,,10.6033,1.7443,12.3476,,,,,,0,,,,,0,
316,LEASED,,,,,,,0.5644,,0.5644,,,302A,8.4032,2.7769,11.1801,,,,,0,
317,LEASED,,,,,,,8.0539,,8.0539,,,305A,2.4916,1.6275,4.1191,,,,,0,
318,LEASED,,,,,,,11.7423,,11.7423,,,,,,0,,,,,0,
319,LEASED,,,,,,,10.7576,0.6963,11.4539,,,305A,0.1066,0.1617,0.2683,,,,,0,
320,LEASED,,,,,,,1.5427,1.6175,3.1602,,,305A,8.7254,1.6175,10.3429,,,,,0,
321,LEASED,,,,,,,11.6939,,11.6939,,,,,,0,,,,,0,
322,LEASED,,,,,,,11.8537,,11.8537,,,,,,0,,,,,0,
323,LEASED,11.7808,,,,,,,,0,,,,,,0,,,,,0,
324,LEASED,,,,,,,11.8593,,11.8593,,,,,,0,,,,,0,
325,LEASED,,,,,,,12.3075,,12.3075,,,,,,0,,,,,0,
326,LEASED,,,,,,,11.8444,,11.8444,,,,,,0,,,,,0,
327,LEASED,,,,,,,11.3692,0.4921,11.8613,,,,,,0,,,,,0,
328,LEASED,,,,,,,8.0968,,8.0968,,,,,,0,,,,,0,
329,LEASED,,,,,,,8.0989,,8.0989,,,,,,0,,,,,0,
330,LEASED,,,,,,,9.7692,2.2389,12.0081,,,,,,0,,,,,0,
331,LEASED,,,,,,,11.3115,0.555,11.8665,,,,,,0,,,,,0,
332,LEASED,,,,,,,11.8053,,11.8053,,,,,,0,,,,,0,
333,LEASED,,,,,,,11.992,,11.992,,,,,,0,,,,,0,
334,LEASED,11.664,,,,,,,,0,,,,,,0,,,,,0,
335,LEASED,12.218,,,,,,,,0,,,,,,0,,,,,0,
336,LEASED,,,,,,,11.9852,,11.9852,,,,,,0,,,,,0,
337,LEASED,,,,,,,12.133,,12.133,,,,,,0,,,,,0,
338,LEASED,,,,,,,9.7539,0.65185,10.40575,,,302 B,0.9743,0.6519,1.6262,,,,,0,
339,LEASED,,,,,,,12.0091,,12.0091,,,,,,0,,,,,0,
340,LEASED,,,,,,,8.082,,8.082,,,,,,0,,,,,0,
341,LEASED,,,,,,,12.0854,,12.0854,,,,,,0,,,,,0,
342,LEASED,,,,,,,11.9823,,11.9823,,,,,,0,,,,,0,
343,LEASED,,,,,,,11.9786,,11.9786,,,,,,0,,,,,0,
344,LEASED,12.2155,,,,,,,,0,,,,,,0,,,,,0,
345,LEASED,11.6577,,,,,,,,0,,,,,,0,,,,,0,
346,LEASED,,,,,,,11.9383,,11.9383,,,,,,0,,,,,0,
347,LEASED,,,,,,,12.0131,,12.0131,,,,,,0,,,,,0,
348,LEASED,,,,WITH SCHOOL,UNUTILIZED (SCHOOL),,11.1397,,11.1397,,0.905,,,,0,,,,,0,
349,GROWERS,,,,,,,5.7716,2.3288,8.1004,,,,,,0,,,,,0,
350,GROWERS,,,,,WITH HOUSE STRUCTURE,,7.8571,,7.8571,,0.2363,,,,0,,,,,0,
351,GROWERS,,,,,,,9.2158,,9.2158,,,,,,0,,,,,0,
352,LEASED,,,,WITH POULTRY (LYLY AGRIVENTURES),,,6.4303,3.3257,9.756,,2.93,,,,0,,,,,0,
353,LEASED,,,,,,,11.8724,0.7392,12.6116,,,,,,0,,,,,0,
354,LEASED,,,,,,,11.7435,0.6305,12.374,,,,,,0,,,,,0,
355,,,,,VILLAGE 5,"FREE LOT, 5.9810 REMAINS IN DARBCIN TAX DEC N-0400611",,5.3605,2.6205,7.981,,,,,,0,,,,,0,
356,GROWERS,,,,VILLAGE 4B,FREE LOT,,8.8719,,8.8719,,,,,,0,,,,,0,
357,GROWERS,,10.7215,,DARBC QUARRY,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,7.8646,0.5468,8.4114,,,109B,1.7634,0.5468,2.3102,,,,,0,
358,GROWERS,,10.998,,DARBC QUARRY,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,9.2515,1.4929,10.7444,,,109B,0.2536,,0.2536,,,,,0,
359,GROWERS,,11.2214,,DARBC QUARRY,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,,,0,,,,,,0,,,,,0,
360,LEASED,11.8774,,,,,,,,0,,,,,,0,,,,,0,
361,LEASED,11.9544,,,VILLAGE 11,FREE LOT,,,,0,,,,,,0,,,,,0,
362,LEASED,11.7903,,,VILLAGE 11,FREE LOT,,,,0,,,,,,0,,,,,0,
363,LEASED,11.7807,,,,,,,,0,,,,,,0,,,,,0,
364,LEASED,11.7748,,,AIRSTRIP- 6,,,,,0,,,,,,0,,,,,0,
365,LEASED,11.7762,,,STATION 2 & 1- 6.66,,,,,0,,,,,,0,,,,,0,
366,LEASED,11.7773,,,,,,11.7773,,11.7773,,,,,,0,,,,,0,
367,LEASED,11.653,,,,,,11.653,,11.653,,,,,,0,,,,,0,
368,LEASED,11.7776,,,,,,11.7776,,11.7776,,,,,,0,,,,,0,
369,LEASED,11.7796,,,,,,11.7796,,11.7796,,,,,,0,,,,,0,
370,LEASED,10.9989,,,"600,000 GAL TANK- 1.46",,,,,0,,,,,,0,,,,,0,
371,LEASED,12.1083,,,,,,,,0,,,,,,0,,,,,0,
372,LEASED,12.05,,,,,,,,0,,,,,,0,,,,,0,
373,LEASED,12.0917,,,,,,,,0,,,,,,0,,,,,0,
374,,,,,"DELETED THIRD GROUP- 4, REPURCHASED BY MATILDO- 8.1924","CANCELLED CLOA, DELETED-THIRD GROUP, REPURCHASED BY MATILDO",,,,0,,,,,,0,,,,,0,
375,LEASED,11.7787,,,,,,11.7787,,11.7787,,,,,,0,,,,,0,
376,GROWERS,,10.217,,DARBC QUARRY,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,3.5344,1.0134,4.5478,,,109B,4.6558,1.0134,5.6692,,,,,0,
377,GROWERS,,9.9495,,DARBC QUARRY,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,0.6476,0.3469,0.9945,,,109B,8.6081,0.3469,8.955,,,,,0,
378,LEASED,11.6525,,,,,,11.6525,,11.6525,,,,,,0,,,,,0,
379,LEASED,11.6994,,,,,,,,0,,,,,,0,,,,,0,
380,LEASED,11.93,,,,,,,,0,,,,,,0,,,,,0,
381,LEASED,12.3546,,,,,,12.3546,,12.3546,,,,,,0,,,,,0,
382,LEASED,11.7768,,,,,,10.3189,0.4397,10.7586,,,113B,0.5786,0.4397,1.0183,,,,,0,
383,GROWERS,,9.8862,,,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,9.8862,,9.8862,,,,,,0,,,,,0,
384,GROWERS,,5.4955,,,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,1.1329,,1.1329,,,109C,4.3626,,4.3626,,,,,0,
385,LEASED,12.0665,,,,,,,,0,,,,,,0,,,,,0,
386,LEASED,12.0801,,,,,,,,0,,,,,,0,,,,,0,
387,LEASED,12.1353,,,,,,,,0,,,,,,0,,,,,0,
388,LEASED,11.9005,,,,,,,,0,,,,,,0,,,,,0,
389,LEASED,13.6788,,,,,,,,0,,,,,,0,,,,,0,
390,LEASED,12.0452,,,,,,,,0,,,,,,0,,,,,0,
391,LEASED,12,,,,,,,,0,,,,,,0,,,,,0,
392,LEASED,12.4248,,,,,,,,0,,,,,,0,,,,,0,
393,LEASED,11.9949,,,,,,,,0,,,,,,0,,,,,0,
394,LEASED,11.4517,,,,,,,,0,,,,,,0,,,,,0,
395,LEASED,11.6945,,,,,,,,0,,,,,,0,,,,,0,
396,LEASED,8.2761,,,,,,,,0,,,,,,0,,,,,0,
397,LEASED,5.4065,,,,,,,,0,,,,,,0,,,,,0,
398,LEASED,7.9883,,,,,,,,0,,,,,,0,,,,,0,
399,LEASED,7.9915,,,,,,,,0,,,,,,0,,,,,0,
400,LEASED,8.0007,,,,,,,,0,,,,,,0,,,,,0,
401,LEASED,7.9463,,,,,,,,0,,,,,,0,,,,,0,
402,LEASED,7.9983,,,,,,,,0,,,,,,0,,,,,0,
403,LEASED,8.5086,,,,,,,,0,,,,,,0,,,,,0,
404,LEASED,8.7241,,,,,,,,0,,,,,,0,,,,,0,
405,OTHERS,,,2.8796,EXCHANGE LOT WITH SRC,EXCHANGE WITH SRC,,,,0,,,,,,0,,,,,0,
406,LEASED,,,,,,,11.8878,,11.8878,,,,,,0,,,,,0,
407,LEASED,11.8773,,,,,,7.1193,4.3693,11.4886,,,111A,0.3887,,0.3887,,,,,0,
408,LEASED,,,,,,,11.7762,0.3222,12.0984,,,,,,0,,,,,0,
409,LEASED,,,,,,,10.0771,,10.0771,,,114B,1.9184,,1.9184,,,,,0,
410,LEASED,,,,,,,7.8806,1.2485,9.1291,,,111A,1.7424,1.2485,2.9909,,,,,0,
411,LEASED,,,,,,,9.7402,1.6726,11.4128,,,110C,0.4546,,0.4546,,,,,0,
412,LEASED,5.9377,,,,,,,,0,,,,,,0,,,,,0,
413,LEASED,,,,,,,4.6869,1.3065,5.9934,,,110C,4.8031,1.3065,6.1096,,,,,0,
414,LEASED,7.1671,,,,,,,,0,,,,,,0,,,,,0,
415,LEASED,,,,,,,7.222,1.3609,8.5829,,,110C,2.1589,1.3609,3.5198,,,,,0,
416,,,,,VILLAGE 12,FREE LOT,,4.1387,1.9985,6.1372,,,111A,2.1632,1.9985,4.1617,,,,,0,
417,LEASED,,,,,,,11.33,0.7769,12.1069,,,,,,0,,,,,0,
418,LEASED,,,,,,,8.1859,3.6006,11.7865,,,115A,0.3447,,0.3447,,,,,0,
419,LEASED,12.1866,,,,,,8.1725,4.0141,12.1866,,,,,,0,,,,,0,
420,LEASED,,,,STATION 3-6.1111,CLOA CORRECTION,,7.2488,4.8623,12.1111,,,,,,0,,,,,0,
421,,,,,VILLAGE 12,FREE LOT,,7.9021,3.98,11.8821,,,,,,0,,,,,0,
422,LEASED,,,,,,,12.1046,,12.1046,,,,,,0,,,,,0,
423,LEASED,12.012,,,,,,12.012,,12.012,,,,,,0,,,,,0,
424,LEASED,11.929,,,,,,8.7611,1.2836,10.0447,,,308A,0.6008,1.2836,1.8844,,,,,0,
425,LEASED,11.9015,,,,,,2.2597,2.2517,4.5114,,,308A,5.1385,2.2517,7.3902,,,,,0,
426,LEASED,12.1166,,,,,,12.1166,,12.1166,,,,,,0,,,,,0,
427,LEASED,,,,,,,12.1054,,12.1054,,,,,,0,,,,,0,
428,LEASED,,,,,,,12.1074,,12.1074,,,,,,0,,,,,0,
429,LEASED,12.2368,,,,,,,,0,,,,,,0,,,,,0,
430,LEASED,11.9278,,,,,,0.1075,0.8517,0.9592,,,308A,10.1169,0.8517,10.9686,,,,,0,
431,LEASED,11.8986,,,,,,,,0,,,,,,0,,,,,0,
432,LEASED,12.1331,,,,,,,,0,,,,,,0,,,,,0,
433,LEASED,,,,,,,12.1082,,12.1082,,,,,,0,,,,,0,
434,LEASED,12.126,,,,,,1.01,1.8932,2.9032,,,115A,7.3297,1.8932,9.2229,,,,,0,
435,LEASED,12.1492,,,,,,,,0,,,,,,0,,,,,0,
436,LEASED,12.2079,,,,,,,,0,,,,,,0,,,,,0,
437,,,,,VILLAGE 15,FREE LOT,,,,0,,,,,,0,,,,,0,
438,LEASED,,,,,,,11.8853,,11.8853,,,,,,0,,,,,0,
439,LEASED,,,,,,,12.0725,,12.0725,,,,,,0,,,,,0,
440,LEASED,11,,,,,,,,0,,,,,,0,,,,,0,
441,LEASED,,,,,,,12.009,,12.009,,,,,,0,,,,,0,
442,LEASED,11.7507,,,,,,,,0,,,,,,0,,,,,0,
443,LEASED,,,,,,,6.7626,5.2242,11.9868,,,,,,0,,,,,0,
444,LEASED,,,,,,,2.3112,1.9814,4.2926,,,308B,5.918,1.9814,7.8994,,,,,0,
445,LEASED,,,,,,,12.0953,,12.0953,,,,,,0,,,,,0,
446,LEASED,,,,,,,2858,,2858,,,,,,0,,,,,0,
447,LEASED,,,,,,,9.1115,2.9221,12.0336,,,,,,0,,,,,0,
448,LEASED,,,,,,,10.9991,0.986,11.9851,,,,,,0,,,,,0,
449,LEASED,,,,STATION 3,,,8.9555,,8.9555,3.0143,,,,,0,,,,,0,
450,LEASED,,,,,,,12.1839,,12.1839,,,,,,0,,,,,0,
451,LEASED,12.0194,,,,,,,,0,,,,,,0,,,,,0,
452,LEASED,,,,,,,12.025,0.1822,12.2072,,,,,,0,,,,,0,
453,LEASED,,,,,,,8.8927,3.2777,12.1704,,,,,,0,,,,,0,
454,LEASED,12,,,,,,0.215,,0.215,,,308D,,11.9766,11.9766,0.0234,,,,0,
455,LEASED,8.8693,,,,,,8.5363,0.333,8.8693,,,,,,0,,,,,0,
456,LEASED,9.2834,,,,,,8.1317,,8.1317,,1.1517,,,,0,,,,,0,
457,LEASED,10.343,,,,,,8.1758,,8.1758,,2.1672,,,,0,,,,,0,
458,LEASED,9.3401,,,,,,7.8634,,7.8634,1.4676,,,,,0,,,,,0,
459,LEASED,,,,,0.74 ROAD WAY,,9.6811,0.4007,10.0818,,,109C,1.2035,,1.2035,,,,,0,
460,GROWERS/LEASED,3.9942,6.8071,,,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,7.8755,2.7737,10.6492,,,110A,0.1521,,0.1521,,,,,0,
461,GROWERS/LEASED,2.3142,8.2703,,,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,6.112,1.3432,7.4552,,,103C,0.7619,,0.7619,,110A,1.0222,1.3442,2.3664,
462,LEASED,12.2299,,,,,,12.2299,,12.2299,,,,,,0,,,,,0,
463,GROWERS/LEASED,9.4274,2.6113,,,FLD 109 & 403 (TURNED OVER FOR GROWERSHIP),,7.8429,,7.8429,,,109C,1.7576,,1.7576,,,,,0,
464,LEASED,,,,,,,11.3196,,11.3196,,,109C,0.1106,,0.1106,,,,,0,
465,LEASED,,,,,,,10.9385,,10.9385,,,113B,0.1124,0.9676,1.08,,,,,0,
466,LEASED,12.0472,,,,,,11.61,0.4372,12.0472,,,,,,0,,,,,0,
467,LEASED,11.9033,,,,,,11.9033,,11.9033,,,,,,0,,,,,0,
468,LEASED,11.9043,,,,,,11.9043,,11.9043,,,,,,0,,,,,0,
469,LEASED,12.0525,,,,,,12.0525,,12.0525,,,,,,0,,,,,0,
470,LEASED,,,,,,,1.4676,0.8253,2.2929,,,113B,8.9057,0.8253,9.731,,,,,0,
471,LEASED,,,,,,,3.719,0.7933,4.5123,,,113B,6.7115,0.7933,7.5048,,,,,0,
472,LEASED,12.0576,,,,,,12.0576,,12.0576,,,,,,0,,,,,0,
473,LEASED,11.9016,,,,,,11.9016,,11.9016,,,,,,0,,,,,0,
474,LEASED,11.8656,,,,,,6.0617,,6.0617,,,110B,5.0192,0.7847,5.8039,,,,,0,
475,LEASED,12.0626,,,,,,6.0162,,6.0162,,,110B,6.0464,,6.0464,,,,,0,
476,LEASED,,,,,,,5.99,0.8605,6.8505,,,113B,4.3229,0.8605,5.1834,,,,,0,
477,LEASED,,,,,,,8.1727,0.8942,9.0669,,,114C,2.0216,0.8942,2.9158,,,,,0,
478,LEASED,12.0687,,,,,,12.0687,,12.0687,,,,,,0,,,,,0,
479,LEASED,11.8983,,,,,,9.3507,0.7314,10.0821,,,110C,1.0848,0.7314,1.8162,,,,,0,
480,LEASED,12.0717,,,,,,4.7097,1.2568,5.9665,,,110C,4.8485,1.2568,6.1053,,,,,0,
481,LEASED,12.0772,,,,,,12.0772,,12.0772,,,,,,0,,,,,0,
482,LEASED,,,,,,,12.01,0.0004,12.0104,,,,,,0,,,,,0,
483,LEASED,12.0799,,,,,,9.1418,0.8204,9.9622,,,110C,1.2974,0.8204,2.1178,,,,,0,
484,LEASED,1.1718,,,11.1718 per Deed of award and transfer,,,,,0,,,,,,0,,,,,0,
485,LEASED,12.0845,,,,,,,,0,,,,,,0,,,,,0,
486,LEASED,,,,,,,3.923,0.7184,4.6414,,,110C,6.7248,0.7184,7.4432,,,,,0,
487,LEASED,,,,MANIBONG CLAN,WITH INFORMAL SETTLER,,12,0.0099,12.0099,,,,,,0,,,,,0,
488,LEASED,12.091,,,,,,0.2774,0.3108,0.5882,,,110C,11.192,0.3108,11.5028,,,,,0,
489,LEASED,,,,,,,3.1196,1.7874,4.907,,,310B,5.3949,1.7874,7.1823,,,,,0,
490,LEASED,12.1127,,,,,,,,0,,,,,,0,,,,,0,
491,LEASED,,,,WATER TANK- 0.5,,,6.794,,6.794,,,308D,5.1303,,5.1303,,,,,0,
492,LEASED,8.1996,,,,,,2.0788,1.1924,3.2712,,,113B,1.6084,1.1924,2.8008,,113C,0.9353,1.1924,2.1277,
493,LEASED,,,,,,,6.6248,0.4684,7.0932,,,113C,0.4376,0.4684,0.906,,,,,0,
494,LEASED,,,,,,,7.997,,7.997,,,,,,0,,,,,0,
495,LEASED,,,,,,,7.995,,7.995,,,,,,0,,,,,0,
496,LEASED,,,,,,,7.9943,,7.9943,,,,,,0,,,,,0,
497,LEASED,,,,,,,7.9939,,7.9939,,,,,,0,,,,,0,
498,LEASED,,,,,,,6.6579,0.511,7.1689,,,118A,0.2711,0.511,0.7821,,,,,0,
499,LEASED,8.0376,,,,,,6.89,1.1476,8.0376,,,,,,0,,,,,0,
500,LEASED,13.5782,,,,,,,,0,,,,,,0,,,,,0,
501,LEASED,1,,,,,,,,0,,,,,,0,,,,,0,
502,LEASED,,,,,,,8.2,0.0096,8.2096,,,,,,0,,,,,0,
503,LEASED,,,,,,,5.97,2.2337,8.2037,,,,,,0,,,,,0,
504,LEASED,,,,,,,6.78,1.4261,8.2061,,,,,,0,,,,,0,
505,LEASED,8.2011,,,,,,7.77,0.4311,8.2011,,,,,,0,,,,,0,
506,LEASED,,,,,,,8,,8,,,,,,0,,,,,0,
507,LEASED,,,,,,,8.0527,,8.0527,,,,,,0,,,,,0,
508,LEASED,,,,,,,7.829,0.1749,8.0039,,,,,,0,,,,,0,
509,LEASED,,,,,,,6.011,1.9372,7.9482,,,,,,0,,,,,0,
510,LEASED,,,,,,,5.6238,2.6811,8.3049,,,,,,0,,,,,0,
511,LEASED,8.9386,,,,,,,,0,,,,,,0,,,,,0,
512,LEASED,7.9963,,,,,,,,0,,,,,,0,,,,,0,
513,LEASED,7.9621,,,,,,,,0,,,,,,0,,,,,0,
514,LEASED,8.031,,,,,,,,0,,,,,,0,,,,,0,
515,LEASED,,,,,,,,,0,,,,,,0,,,,,0,
516,LEASED,,,,,,,,,0,,,,,,0,,,,,0,
517,LEASED,7.9982,,,,,,7.9982,,7.9982,,,,,,0,,,,,0,
518,LEASED,8.013,,,,,,7.134,0.311,7.445,,,114C,0.257,0.311,0.568,,,,,0,
519,LEASED,7.8097,,,,,,2.7034,0.6598,3.3632,,,114C,3.4634,0.9832,4.4466,,,,,0,
520,LEASED,8.0163,,,,,,0.191,1.2485,1.4395,,,114C,5.3283,1.2485,6.5768,,,,,0,
521,LEASED,8.0811,,,,,,1.4052,1.6204,3.0256,,,114C,3.4352,1.6204,5.0556,,,,,0,
522,LEASED,6.064,,,,,,2.4525,0.4017,2.8542,,,114C,2.8082,0.4017,3.2099,,,,,0,
523,LEASED,11.1709,,,,,,1.0608,0.7446,1.8054,,,114C,8.6209,0.7446,9.3655,,,,,0,
524,LEASED,6.7938,,,,,,5.2209,1.5729,6.7938,,,,,,0,,,,,0,
525,LEASED,7.9983,,,,,,7.56,0.4383,7.9983,,,,,,0,,,,,0,
526,LEASED,7.9999,,,,,,6.94,1.0599,7.9999,,,,,,0,,,,,0,
527,LEASED,7.998,,,,,,2.5888,1.9621,4.5509,,,118A,1.4851,1.9621,3.4472,,,,,0,
528,LEASED,8.0145,,,,,,6.9728,1.0417,8.0145,,,,,,0,,,,,0,
529,LEASED,8.0011,,,,,,8.0011,,8.0011,,,,,,0,,,,,0,
530,LEASED,7.8017,,,,,,7.8017,,7.8017,,,,,,0,,,,,0,
531,LEASED,8.0024,,,,,,8.0024,,8.0024,,,,,,0,,,,,0,
532,LEASED,7.9811,,,,,,,,0,,,,,,0,,,,,0,
533,LEASED,8.0102,,,,,,,,0,,,,,,0,,,,,0,
534,LEASED,6.8448,,,,,,,,0,,,,,,0,,,,,0,
535,LEASED,7.799,,,,,,,,0,,,,,,0,,,,,0,
536,LEASED,12.189,,,,,,,,0,,,,,,0,,,,,0,
537,LEASED,7.354,,,,,,,,0,,,,,,0,,,,,0,
538,LEASED,7.5981,,,,,,,,0,,,,,,0,,,,,0,
539,LEASED,8.0185,,,,,,8.0185,,8.0185,,,,,,0,,,,,0,
540,LEASED,7.8075,,,,,,7.8075,,7.8075,,,,,,0,,,,,0,
541,LEASED,8.206,,,,,,8.206,,8.206,,,,,,0,,,,,0,
542,LEASED,8.0107,,,,,,7.5424,,7.5424,,,118B,0.4683,,0.4683,,,,,0,
543,LEASED,7.9978,,,,,,3.1984,0.5826,3.781,,,118B,3.6343,0.5826,4.2169,,,,,0,
544,GROWERS,,,,,,,8.0176,,8.0176,,,,,,0,,,,,0,
545,GROWERS,,,,,,,8.0266,,8.0266,,,,,,0,,,,,0,
546,GROWERS,,,,,,,5.854,,5.854,,1.2359,,,,0,,,,,0,
547,GROWERS,,,,,,,8.0273,,8.0273,,,,,,0,,,,,0,
548,GROWERS,,,,,,,8.0234,,8.0234,,,,,,0,,,,,0,
549,GROWERS,,,,,,,1.1921,,1.1921,,,303C,6.7981,,6.7981,,,,,0,
550,,,,,,,,,,0,,,,,,0,,,,,0,
551,GROWERS,,,,,,,8.0011,,8.0011,,,,,,0,,,,,0,
552,GROWERS,,,,,,,8.191,,8.191,,,,,,0,,,,,0,
553,GROWERS,,,,,,,8.0019,,8.0019,,,,,,0,,,,,0,
554,GROWERS,,,,,,,6.7399,,6.7399,,,,,,0,,,,,0,
555,GROWERS,,,,,,,7.9576,,7.9576,,,,,,0,,,,,0,
556,GROWERS,,,,,,,7.9898,,7.9898,,,,,,0,,,,,0,
557,GROWERS,,,,,,,2.8162,1.4166,4.2328,,,303 D,2.343,1.4166,3.7596,,,,,0,
558,GROWERS,,,,,,,7.7549,0.2369,7.9918,,,,,,0,,,,,0,
559,LEASED,,,,,,,8.0127,,8.0127,,,,,,0,,,,,0,
560,LEASED,,,,,,,8.0077,,8.0077,,,,,,0,,,,,0,
561,LEASED,,,,,,,6.2873,0.7047,6.992,,,307C,0.3107,0.7047,1.0154,,,,,0,
562,LEASED,,,,,,,8.0065,,8.0065,,,,,,0,,,,,0,
563,LEASED,,,,,,,7.8683,0.1045,7.9728,,,,,,0,,,,,0,
564,LEASED,,,,,,,4.2634,0.5145,4.7779,,,307C,2.6368,0.5145,3.1513,,,,,0,
565,LEASED,,,,,,,1.6431,0.6944,2.3375,,,307C,5.2455,0.6944,5.9399,,,,,0,
566,LEASED,,,,,,,8.1322,,8.1322,,,,,,0,,,,,0,
567,LEASED,,,,,,,9.9743,,9.9743,,,,,,0,,,,,0,
568,LEASED,,,,,,,8.0852,,8.0852,,,,,,0,,,,,0,
569,LEASED,,,,,,,4.0319,0.4284,4.4603,,,307C,3.1316,0.4284,3.56,,,,,0,
570,GROWERS,,,,,,,6.9286,,6.9286,,,303A,1.3062,,1.3062,,,,,0,
571,GROWERS,,,,,,,,,0,,,,,,0,,,,,0,
572,GROWERS,,,,,,,6.0994,0.8477,6.9471,,,303D,0.2295,0.8477,1.0772,,,,,0,
573,LEASED,,,,,,,2.1658,2.5776,4.7434,,,410A,3.2555,,3.2555,,,,,0,
574,LEASED,,,,,,,6.2766,1.2696,7.5462,,,410A,0.2888,,0.2888,,,,,0,
575,LEASED,,,,,,,5.8511,,5.8511,,,,,,0,,,,,0,
576,GROWERS,,,,,,,8.3415,,8.3415,,,,,,0,,,,,0,
577,GROWERS,,,,1.2179- FRUIT STAND,LIVELIHOOD PROGRAM,,6.7098,,6.7098,1.2179,,,,,0,,,,,0,
578,GROWERS,,,,1.2179- FRUIT STAND,LIVELIHOOD PROGRAM,,6.7017,,6.7017,1.2179,,,,,0,,,,,0,
579,LEASED,,,,,,,8.0024,,8.0024,,,,,,0,,,,,0,
580,LEASED,,,,,,,7.9981,,7.9981,,,,,,0,,,,,0,
581,GROWERS,,,,,LIVELIHOOD PROGRAM,,8.0415,,8.0415,,,,,,0,,,,,0,
582,GROWERS,,,,,LIVELIHOOD PROGRAM,,8.0507,,8.0507,,,,,,0,,,,,0,
583,GROWERS,,,,,LIVELIHOOD PROGRAM,,8.0438,,8.0438,,,,,,0,,,,,0,
584,,,,,0.2911 BAHAY NI KUYA/ DARBC WAREHOUSE,LIVELIHOOD PROGRAM,,7.7584,,7.7584,0.2911,,,,,0,,,,,0,
585,,,,,"4.5373-LEASED, 3.5-LIVELIHOOD",LIVELIHOOD PROGRAM PORTION,,0.27,0.7776,1.0476,,,405C,2.7121,0.7776,3.4897,,,,,0,
586,GROWERS,,,,,,,8.0076,,8.0076,,,,,,0,,,,,0,
587,GROWERS,,,,,,,7.9807,,7.9807,,,,,,0,,,,,0,
588,GROWERS,,,,,,,8.3282,,8.3282,,,,,,0,,,,,0,
589,GROWERS,,,,,,,8.4119,,8.4119,,,,,,0,,,,,0,
590,GROWERS,,,,,,,7.9673,,7.9673,,,,,,0,,,,,0,
591,GROWERS,,,,,,,7.973,,7.973,,,,,,0,,,,,0,
592,GROWERS/ LEASED,,,,"1.7906-LEASED, 6.26-GROWERS",,,6.5026,1.548,8.0506,,,,,,0,,,,,0,
593,,,,,,LIVELIHOOD PROGRAM,,2.6974,0.3162,3.0136,,,405C,4.4245,,4.4245,,,,,0,
594,,,,,,LIVELIHOOD PROGRAM,,3.0078,,3.0078,,,405C,4.9692,,4.9692,,,,,0,
595,,,,,,LIVELIHOOD PROGRAM,,3.0011,,3.0011,,,405C,4.9847,,4.9847,,,,,0,
596,,,,,,LIVELIHOOD PROGRAM,,2.9694,,2.9694,,,405C,5.0158,,5.0158,,,,,0,
597,LEASED,,,,,,,7.9809,,7.9809,,,,,,0,,,,,0,
598,LEASED,,,,,,,7.9803,,7.9803,,,,,,0,,,,,0,
599,LEASED,,,,,,,7.9989,,7.9989,,,,,,0,,,,,0,
600,LEASED,,,,,,,7.9918,,7.9918,,,,,,0,,,,,0,
601,,,,,,,,7.9924,,7.9924,,,,,,0,,,,,0,
602,,,,,,,,7.9968,,7.9968,,,,,,0,,,,,0,
603,,,,,,,,7.986,,7.986,,,,,,0,,,,,0,
604,,,,,,,,7.656,0.3467,8.0027,,,,,,0,,,,,0,
605,GROWERS/ LEASED,,,,"1.9486-LEASED, 6.04-GROWERS",,,6.2093,0.7601,6.9694,,,405A,0.3591,0.7601,1.1192,,,,,0,
606,GROWERS,,,,,,,7.9874,,7.9874,,,,,,0,,,,,0,
607,GROWERS/ LEASED,,,,"2.7581-LEASED, 5.25-GROWERS",,,5.46,0.5762,6.0362,,,,,,0,,,,,0,
608,GROWERS,,,,6.6587 (303D) 1.7900 (404B),"1.7900- Growership, 6.6587-turn over to DARBC",,4.5037,0.9534,5.4571,,,404B,2.0382,0.9534,2.9916,,,,,0,
